-0.02339334576 0.0110108504661 -0.0360837505689 0.0133554957992 91.6581604787 8.53758045225e-07
0.144475185616 0.0143834551642 0.139213676419 0.0138627590784 95.2229778245 3.92602026323e-07
-0.0650351877648 0.00431323520735 -0.0498077050223 0.00382195000619 113.733512861 1.99245888885e-06
0.0158646644933 0.00806143999092 -0.044016140664 0.00750166658076 128.128207204 1.3877361967e-05
0.151956740491 0.0322059311236 0.12978632644 0.0267998453814 96.5466547203 5.1603842027e-06
-0.0180501909388 0.00178477028068 -0.0381500502698 0.00184251905708 90.90520469 3.76931252256e-06
0.0712891038627 0.000756135482027 0.0496279105175 0.000718762909421 98.159909114 4.50745009525e-06
0.0854470872928 0.0191548946139 0.0639391031309 0.013568085909 92.9052852405 3.32318150235e-06
0.0226688901619 0.00431353797462 -0.0314569770109 0.00561611092018 76.0893633445 3.02856691777e-05
-0.358834262157 0.0458547918341 -0.377760557658 0.048128785722 85.9847307942 1.6975930182e-06
-0.134708686155 0.00325116858165 -0.144794982377 0.00354517273855 104.43802388 7.55488215704e-07
0.0694970702498 0.0174077408449 0.0818082583452 0.0200528310802 92.3739729373 8.39081314502e-07
0.0147496540984 0.0066084057052 -0.0337551541945 0.0084019565239 106.983428333 1.92355709145e-05
-0.0797462574924 0.00934048094686 -0.097300120997 0.010658669861 102.642242381 2.67137117042e-06
-0.439590159205 0.075608558762 -0.4990428986 0.0846757194577 97.0196509224 1.10528058211e-05
-0.222494124742 0.00997576848268 -0.237180290159 0.0106130730458 103.526081936 1.36973426991e-06
-0.041520171146 0.00279892326378 -0.0585022525466 0.00392665129593 113.445155099 2.70683188395e-06
0.147543662765 0.0232931991289 0.127404048377 0.0198564345277 103.98028716 4.94966846565e-06
-0.0703387431767 0.0152603705705 -0.114006279335 0.0243093857613 105.535241161 1.0193438739e-05
0.167069960963 0.0127074144857 0.178656067558 0.0134816892487 91.8182560906 2.25092109519e-06
0.0158586915788 0.0045501084339 0.0264959372919 0.00476803774665 110.737961555 1.13698210423e-06
0.119193136824 0.0279452797826 0.0874233606118 0.0191501103773 86.5658811128 6.41388443123e-06
-0.154212548687 0.00694362555185 -0.140765315939 0.00628490574144 92.199503119 1.47784315959e-06
0.0971549295136 0.00419052097981 0.0834882778307 0.00415647236043 99.2047422073 2.09118201409e-06
0.0953969802101 0.00650191618063 0.0798786527375 0.00550826259048 93.8559677689 3.05956973859e-06
-0.217815811846 0.0406596214616 -0.224846055585 0.0418848137581 97.5110212731 2.35274481817e-07
-0.173526788005 0.0287682265454 -0.183249104948 0.0303506083715 110.449495825 5.47572240375e-07
